Time_Hours,Well,Group,OD600,OD600_Normalized
18.91363888888889,D2,Negative control,0.14880000054836273,0.00030000011126199433
19.16925,D2,Negative control,0.1509000062942505,0.0018333345651626587
19.424833333333332,D2,Negative control,0.15189999341964722,0.001799995700518281
19.680416666666666,D2,Negative control,0.1462000012397766,-0.0012333343426386423
19.936,D2,Negative control,0.14659999310970306,0.00023333231608071991
0.0,D3,Negative control,0.11420000344514847,0.0018333345651626587
0.25558333333333333,D3,Negative control,0.1080000028014183,-0.0014666641751925197
0.5111666666666667,D3,Negative control,0.12520000338554382,0.008266667524973556
0.76675,D3,Negative control,0.1193000003695488,0.000733333329359695
1.0223333333333333,D3,Negative control,0.12470000237226486,0.003100000321865082
1.2779444444444445,D3,Negative control,0.12309999763965607,-0.0005333373943964687
1.5335277777777778,D3,Negative control,0.12710000574588776,0.0044333363572756496
1.789111111111111,D3,Negative control,0.12839999794960022,0.003466663261254624
2.044694444444444,D3,Negative control,0.12620000541210175,0.001200000445048005
2.3002777777777776,D3,Negative control,0.1298000067472458,0.002566670378049224
2.555888888888889,D3,Negative control,0.12960000336170197,0.0021666685740152902
2.811472222222222,D3,Negative control,0.13279999792575836,0.0043666635950406485
3.0670555555555556,D3,Negative control,0.1347000002861023,0.005099999407927186
3.3226388888888887,D3,Negative control,0.13529999554157257,0.004599995911121368
3.578222222222222,D3,Negative control,0.13359999656677246,0.003999998172124236
3.8338055555555557,D3,Negative control,0.13490000367164612,0.002366669476032257
4.089416666666667,D3,Negative control,0.13529999554157257,0.0033666640520095825
4.345,D3,Negative control,0.13910000026226044,0.006299997369448335
4.600583333333333,D3,Negative control,0.1371999979019165,0.004366661111513764
4.856166666666667,D3,Negative control,0.1356000006198883,0.003066663940747588
5.11175,D3,Negative control,0.1331000030040741,0.0002666662136713571
5.367333333333334,D3,Negative control,0.13689999282360077,0.0033666640520095825
5.622916666666667,D3,Negative control,0.14380000531673431,0.0066000024477640695
5.8785,D3,Negative control,0.14190000295639038,0.004500001668930054
6.134111111111111,D3,Negative control,0.14139999449253082,0.0035999963680903024
6.389694444444445,D3,Negative control,0.14229999482631683,0.003499994675318391
6.645277777777777,D3,Negative control,0.13819999992847443,0.00033333400885263154
6.9008611111111104,D3,Negative control,0.14180000126361847,0.003066668907801301
7.156444444444444,D3,Negative control,0.14169999957084656,0.0025666654109954834
7.412027777777777,D3,Negative control,0.14180000126361847,0.003433331847190857
7.667611111111111,D3,Negative control,0.1420000046491623,0.003066668907801301
7.923222222222222,D3,Negative control,0.14749999344348907,0.006866658727327973
8.178805555555556,D3,Negative control,0.1460999995470047,0.006366665164629609
8.434388888888888,D3,Negative control,0.1451999992132187,0.0033333301544189453
8.689972222222222,D3,Negative control,0.14419999718666077,0.0036333302656809396
8.945555555555556,D3,Negative control,0.1429000049829483,0.0016666700442632132
9.201138888888888,D3,Negative control,0.14489999413490295,0.0040666659673055106
9.456750000000001,D3,Negative control,0.14270000159740448,0.002733329931894929
9.712333333333333,D3,Negative control,0.14239999651908875,0.0015333294868469238
9.967916666666667,D3,Negative control,0.14830000698566437,0.005700002113978059
10.223583333333334,D3,Negative control,0.1476999968290329,0.004399999976158142
10.479138888888889,D3,Negative control,0.14380000531673431,0.0021333396434783936
10.73475,D3,Negative control,0.1451999992132187,0.0022333363691965646
10.990333333333332,D3,Negative control,0.1421000063419342,0.0007333358128865652
11.245916666666668,D3,Negative control,0.14880000054836273,0.003433331847190857
11.5015,D3,Negative control,0.1437000036239624,-0.0001333306233088083
11.757083333333334,D3,Negative control,0.14259999990463257,0.0005666663249333792
12.012666666666666,D3,Negative control,0.14329999685287476,0.0001333306233088083
12.268249999999998,D3,Negative control,0.14239999651908875,-0.00043333570162454316
12.523861111111112,D3,Negative control,0.14650000631809235,0.001333336035410554
12.779444444444444,D3,Negative control,0.1476999968290329,0.0016333311796188354
13.035027777777778,D3,Negative control,0.14810000360012054,0.0022000024716059274
13.29061111111111,D3,Negative control,0.1451999992132187,0.00023333231608071991
13.546194444444446,D3,Negative control,0.14959999918937683,0.002633333206176758
13.801805555555555,D3,Negative control,0.14560000598430634,0.001866668462753296
14.057416666666667,D3,Negative control,0.149399995803833,0.0028333316246668405
14.313,D3,Negative control,0.1476999968290329,0.001200000445048005
14.56861111111111,D3,Negative control,0.14630000293254852,0.000933334231376648
14.824194444444444,D3,Negative control,0.1535000056028366,0.005400006969769805
15.079777777777776,D3,Negative control,0.15070000290870667,0.0030333350102106638
15.335361111111112,D3,Negative control,0.15070000290870667,0.0025000025828679495
15.590972222222222,D3,Negative control,0.14869999885559082,0.0008666664361953735
15.846555555555556,D3,Negative control,0.15219999849796295,0.0039333353439966745
16.102138888888888,D3,Negative control,0.14880000054836273,0.00023333728313446045
16.357722222222222,D3,Negative control,0.14959999918937683,0.0016000022490819388
16.613305555555556,D3,Negative control,0.14669999480247498,-0.0005000034968058176
16.86888888888889,D3,Negative control,0.14880000054836273,0.0005666663249333792
17.12447222222222,D3,Negative control,0.15530000627040863,0.006466671824455261
17.380083333333335,D3,Negative control,0.1468999981880188,-0.0025666654109954834
17.635666666666665,D3,Negative control,0.149399995803833,0.002099995811780303
17.89125,D3,Negative control,0.1542000025510788,0.003999998172124236
18.146833333333333,D3,Negative control,0.14820000529289246,0.0007666697104772024
18.402416666666667,D3,Negative control,0.14920000731945038,0.000566671291987092
18.658027777777775,D3,Negative control,0.1476999968290329,-0.00016666948795318604
18.91363888888889,D3,Negative control,0.15109999477863312,0.00259999434153238
19.16925,D3,Negative control,0.14810000360012054,-0.0009666681289672852
19.424833333333332,D3,Negative control,0.15029999613761902,0.0001999984184900827
19.680416666666666,D3,Negative control,0.15070000290870667,0.0032666673262914114
19.936,D3,Negative control,0.147599995136261,0.0012333343426386423
0.0,D4,Positive control (pAX),0.1225999966263771,0.010233327746391296
0.25558333333333333,D4,Positive control (pAX),0.1143999993801117,0.00493333240350087
0.5111666666666667,D4,Positive control (pAX),0.11429999768733978,-0.0026333381732304845
0.76675,D4,Positive control (pAX),0.11640000343322754,-0.0021666636069615636
1.0223333333333333,D4,Positive control (pAX),0.11969999969005585,-0.001900002360343933
1.2779444444444445,D4,Positive control (pAX),0.12319999933242798,-0.00043333570162455703
1.5335277777777778,D4,Positive control (pAX),0.12150000035762787,-0.0011666690309842381
1.789111111111111,D4,Positive control (pAX),0.12800000607967377,0.0030666713913281712
2.044694444444444,D4,Positive control (pAX),0.12720000743865967,0.0022000024716059274
2.3002777777777776,D4,Positive control (pAX),0.12790000438690186,0.0006666680177052908
2.555888888888889,D4,Positive control (pAX),0.12970000505447388,0.002266670266787202
2.811472222222222,D4,Positive control (pAX),0.13689999282360077,0.008466658492883056
3.0670555555555556,D4,Positive control (pAX),0.1363999992609024,0.006799998382727296
3.3226388888888887,D4,Positive control (pAX),0.13199999928474426,0.0012999996542930603
3.578222222222222,D4,Positive control (pAX),0.13670000433921814,0.007100005944569915
3.8338055555555557,D4,Positive control (pAX),0.14190000295639038,0.00936666876077652
4.089416666666667,D4,Positive control (pAX),0.14249999821186066,0.010566666722297668
4.345,D4,Positive control (pAX),0.13590000569820404,0.003100002805391938
4.600583333333333,D4,Positive control (pAX),0.14390000700950623,0.011066670219103486
4.856166666666667,D4,Positive control (pAX),0.14720000326633453,0.014666666587193816
5.11175,D4,Positive control (pAX),0.14820000529289246,0.015366668502489716
5.367333333333334,D4,Positive control (pAX),0.14710000157356262,0.013566672801971436
5.622916666666667,D4,Positive control (pAX),0.15139999985694885,0.014199996987978608
5.8785,D4,Positive control (pAX),0.1451999992132187,0.007799997925758362
6.134111111111111,D4,Positive control (pAX),0.15199999511241913,0.014199996987978608
6.389694444444445,D4,Positive control (pAX),0.15809999406337738,0.019299993912378938
6.645277777777777,D4,Positive control (pAX),0.15489999949932098,0.01703333357969919
